date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:08	124030/124030	---MCZ	200	added ('OK')	text/html	etag:W/%2294a85bab472e21273a14b328eeeae714%22	https://www.chillwellshop.com/index.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/index.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:08	29271/29271	---MCZ	200	added ('OK')	text/html	etag:W/%221150134d092882608803f30f8b794f29%22	https://www.chillwellshop.com/blog.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/blog.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:10	24368/24368	---MCZ	200	added ('OK')	text/html	etag:W/%2249e165a9d2842d556813b2a64a0f87e5%22	https://www.chillwellshop.com/contact-us.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/contact-us.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:11	137360/137360	---MCZ	200	added ('OK')	text/html	etag:W/%2254737bdef177a5b02c4e933f0f8cd838%22	https://www.chillwellshop.com/en/ordernewgsship.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/ordernewgsship.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:12	79388/79388	---MCZ	200	added ('OK')	text/html	etag:W/%22aa925813d1dbf13fed4e8c0cc34c1271%22	https://www.chillwellshop.com/chillwell-2.0.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/chillwell-2.0.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:12	74824/74824	---MCZ	200	added ('OK')	text/html	etag:W/%22995224a8d07870100a3bd2b38854f094%22	https://www.chillwellshop.com/chillwell-2.0-filter.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/chillwell-2.0-filter.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:14	53409/53409	---MCZ	200	added ('OK')	text/html	etag:W/%2204e102762ace274e5f7c1e07a5ffc685%22	https://www.chillwellshop.com/terms.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/terms.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:15	47354/47354	---MCZ	200	added ('OK')	text/html	etag:W/%225156375bfb566a9d47cafca1aa389782%22	https://www.chillwellshop.com/policy.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/policy.html	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:15	22450/22450	---MCZ	200	added ('OK')	text/javascript	etag:W/%22cc1cb5ff54992a647f44a8b17a2dd217%22	https://www.chillwellshop.com/assets/js/index.js?v=1721794981082	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/index3761.js	(from https://www.chillwellshop.com/?fbclid=IwQ0xDSwKkmw9leHRuA2FlbQIxMQABHveunRrdmu7tjW4y8HTAY-Q6TJPAhGzBC1nmOkTltScCRRB9HOjMEx_Islja_aem_bdQA77ff8EaCZVeIw6PoDg)
21:45:16	96820/96820	---M--	200	added ('OK')	image/webp	etag:%22e02e5cb4713d09e05802a9aa2e3ef4ea%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/659298a1-3b7e-4045-816e-25fcbba52928/top-dk.png.webp?t=20230608T042619373	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/659298a1-3b7e-4045-816e-25fcbba52928/top-dk.png722d.webp	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:18	59002/59002	---M--	200	added ('OK')	image/webp	etag:%225abb4f7ebe3babc2681a89257e562469%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/1f502f3a-843a-4511-8de1-602ea3503d87/offer-dk.jpg.webp?t=20230608T030215004	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/1f502f3a-843a-4511-8de1-602ea3503d87/offer-dk.jpg376a.webp	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:20	114753/114753	---M--	200	added ('OK')	image/jpeg	etag:%2284c6a001ad945d97e4b40d9d0d39b11c%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/1f502f3a-843a-4511-8de1-602ea3503d87/offer-dk.jpg?t=20230608T030215004	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/1f502f3a-843a-4511-8de1-602ea3503d87/offer-dk376a.jpg	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:21	1024246/1024246	---M--	200	added ('OK')	image/png	etag:%2264289195b0e9c9e7b1880d6fca6e5f8e%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/659298a1-3b7e-4045-816e-25fcbba52928/top-dk.png?t=20230608T042619373	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/659298a1-3b7e-4045-816e-25fcbba52928/top-dk722d.png	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:21	66684/66684	---MCZ	200	added ('OK')	font/otf	etag:W/%229c4954d7fd07ea094cd613aabc2b1ca1%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/fbf64bb0-2c9d-4f2d-ad2d-4434d365137a/avenir-next-regular.otf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/fbf64bb0-2c9d-4f2d-ad2d-4434d365137a/avenir-next-regular.otf	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:22	113388/113388	---M--	200	added ('OK')	image/webp	etag:%22169b84d750e1abee5bcaf889a92e232a%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/396f2198-8d23-40c5-8874-1d3d72129a26/top-mb.jpg.webp?t=20230608T030215477	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/396f2198-8d23-40c5-8874-1d3d72129a26/top-mb.jpgf34e.webp	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:23	69772/69772	---MCZ	200	added ('OK')	font/otf	etag:W/%2291d8ff8ac25f51073a577408ae9cec86%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/b6b695c0-5a24-460c-ad43-7027dbf9b5cb/avenirnext-bold.otf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/b6b695c0-5a24-460c-ad43-7027dbf9b5cb/avenirnext-bold.otf	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:24	168601/168601	---M--	200	added ('OK')	image/jpeg	etag:%22e9cb70853eb7ae19b20278935a1fb72b%22	https://www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/396f2198-8d23-40c5-8874-1d3d72129a26/top-mb.jpg?t=20230608T030215477	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/647d5621d2c19c19e083a412/396f2198-8d23-40c5-8874-1d3d72129a26/top-mbf34e.jpg	(from https://www.chillwellshop.com/assets/css/index.css?v=1721794981082)
21:45:25	45829/45829	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ac15c8c737c56a96cc2001736ce0f583%22	https://www.chillwellshop.com/assets/js/ctrwowUtils-v3.0.0.min.js?v=1717127837968	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/ctrwowUtils-v3.0.0.minf4cf.js	(from https://www.chillwellshop.com/blog.html)
21:45:26	15696/15696	---MCZ	200	added ('OK')	text/css	etag:W/%22d2f0345e7cc6dfe31ea9214e5a2b2d94%22	https://www.chillwellshop.com/assets/css/blog.css?v=1717127837968	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/css/blogf4cf.css	(from https://www.chillwellshop.com/blog.html)
21:45:27	23747/23747	---MCZ	200	added ('OK')	text/javascript	etag:W/%226d012327f024a6d5a4302ae51fe7d231%22	https://www.chillwellshop.com/assets/js/CTR_FP_TRACKING-v2.9.2.min.js?v=1717127837968	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/CTR_FP_TRACKING-v2.9.2.minf4cf.js	(from https://www.chillwellshop.com/blog.html)
21:45:28	30390/30390	---MCZ	200	added ('OK')	text/html	etag:W/%224646aa25fe1df5c092022e15d3c92d20%22	https://www.chillwellshop.com/how-to-use-chillwell-2.0-portable-air-cooler-tips.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/how-to-use-chillwell-2.0-portable-air-cooler-tips.html	(from https://www.chillwellshop.com/blog.html)
21:45:29	31369/31369	---MCZ	200	added ('OK')	text/html	etag:W/%22f1191ea22c228ff7919d3bf0b00d7cdb%22	https://www.chillwellshop.com/do-portable-air-coolers-use-a-lot-of-electricity-.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/do-portable-air-coolers-use-a-lot-of-electricity-.html	(from https://www.chillwellshop.com/blog.html)
21:45:30	7632/7632	---MCZ	200	added ('OK')	text/javascript	etag:W/%221049cb558e878824be616c2deeffe6be%22	https://www.chillwellshop.com/assets/js/blog.js?v=1717127837968	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/blogf4cf.js	(from https://www.chillwellshop.com/blog.html)
21:45:30	45829/45829	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ac15c8c737c56a96cc2001736ce0f583%22	https://www.chillwellshop.com/assets/js/ctrwowUtils-v3.0.0.min.js?v=1717127839760	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/ctrwowUtils-v3.0.0.min8720.js	(from https://www.chillwellshop.com/contact-us.html)
21:45:31	14395/14395	---MCZ	200	added ('OK')	text/css	etag:W/%22fd6c1bb7fcad70d5a9c3fb4be63bf587%22	https://www.chillwellshop.com/assets/css/contact-us.css?v=1717127839760	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/css/contact-us8720.css	(from https://www.chillwellshop.com/contact-us.html)
21:45:32	23747/23747	---MCZ	200	added ('OK')	text/javascript	etag:W/%226d012327f024a6d5a4302ae51fe7d231%22	https://www.chillwellshop.com/assets/js/CTR_FP_TRACKING-v2.9.2.min.js?v=1717127839760	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/CTR_FP_TRACKING-v2.9.2.min8720.js	(from https://www.chillwellshop.com/contact-us.html)
21:45:33	7920/7920	---MCZ	200	added ('OK')	text/javascript	etag:W/%22bd256a6fb69f1259288d3a5c2c64f128%22	https://www.chillwellshop.com/assets/js/contact-us.js?v=1717127839760	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/assets/js/contact-us8720.js	(from https://www.chillwellshop.com/contact-us.html)
21:45:35	20162/20162	---MCZ	200	added ('OK')	text/javascript	etag:W/%22d4833fe6789080b1f609972d27058f1c%22	https://www.chillwellshop.com/en/assets/js/CTR_SPLIT_TEST_EXECUTE-v1.0.4.min.js	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/js/CTR_SPLIT_TEST_EXECUTE-v1.0.4.min.js	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:35	8867/8867	---M--	200	added ('OK')	image/png	etag:%22c35dfecf8f7564b55806d50aa52f570a%22	https://www.chillwellshop.com/en/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/62e3a7d0ef95b12a90b9cf1f/f773c933-cee0-4b33-ab86-76f6abf8c02d/favicon-27811962-9f53-4efd-9c11-5f243e8c29fe.png	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/62e3a7d0ef95b12a90b9cf1f/f773c933-cee0-4b33-ab86-76f6abf8c02d/favicon-27811962-9f53-4efd-9c11-5f243e8c29fe.23.dela	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:36	16773/16773	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c57d4e43047b5aa4d9c27a87184a6cae%22	https://www.chillwellshop.com/en/assets/js/ctr_heatmap_tracking-v1.9.3.min.js	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/js/ctr_heatmap_tracking-v1.9.3.min.js	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:37	46253/46253	---MCZ	200	added ('OK')	text/javascript	etag:W/%2226c05e5f6600db244d8ed423bf1c9fbc%22	https://www.chillwellshop.com/en/assets/js/ctrwowUtils-v3.0.0.min.js?v=1747981255653	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/js/ctrwowUtils-v3.0.0.min2c17.js	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:38	117306/117306	---MCZ	200	added ('OK')	text/css	etag:W/%22c00945094fe9c0c1cadd5e1c620e0d7e%22	https://www.chillwellshop.com/en/assets/css/ordernewgsship.css?v=1747981255653	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/css/ordernewgsship2c17.css	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:39	23672/23672	---MCZ	200	added ('OK')	font/otf	etag:W/%22a8bb1c203a65eb1f8df75e5ae6dc676c%22	https://www.chillwellshop.com/en/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/62e3a7d0ef95b12a90b9cf1f/421897bd-19e2-4bbe-80da-8a522fbd698d/futura-medium.otf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/2bc8e588-69d0-4f7e-b753-a728b316efda/62e3a7d0ef95b12a90b9cf1f/421897bd-19e2-4bbe-80da-8a522fbd698d/futura-medium.otf	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:39	664/664	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202025%2001:45:42%20GMT	https://www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/978854e6-a895-410c-a4b8-be7bc4d6eb9a/avenirnext-medium.ttf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/978854e6-a895-410c-a4b8-be7bc4d6eb9a/avenirnext-medium.ttf	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:40	665/665	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202025%2001:45:43%20GMT	https://www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/60caba1825461319706d3ada/43a5b03e-d9b7-4538-adaf-b4d4b4cb2344/avenirnext-bold-01.ttf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/60caba1825461319706d3ada/43a5b03e-d9b7-4538-adaf-b4d4b4cb2344/avenirnext-bold-01.ttf	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:41	663/663	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202025%2001:45:44%20GMT	https://www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/0be45344-fbc5-45c8-a8e4-c4c4d1fcbebb/avenir-next-bold.ttf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/0be45344-fbc5-45c8-a8e4-c4c4d1fcbebb/avenir-next-bold.ttf	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:42	666/666	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202025%2001:45:45%20GMT	https://www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/c1b021df-f543-440d-b52b-65134428f13d/avenirnext-demibold.ttf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/c1b021df-f543-440d-b52b-65134428f13d/avenirnext-demibold.ttf	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:43	666/666	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20May%202025%2001:45:46%20GMT	https://www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/bae0ecc1-7549-44d3-bf29-8cb5ac59fa40/avenir-next-regular.ttf	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/image/584ea331-0cd2-4c48-85d9-737f9dddfa0b/611c7cd033cdfd17484ae851/bae0ecc1-7549-44d3-bf29-8cb5ac59fa40/avenir-next-regular.ttf	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:45	23747/23747	---MCZ	200	added ('OK')	text/javascript	etag:W/%226d012327f024a6d5a4302ae51fe7d231%22	https://www.chillwellshop.com/en/assets/js/CTR_FP_TRACKING-v2.9.2.min.js?v=1747981255653	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/assets/js/CTR_FP_TRACKING-v2.9.2.min2c17.js	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:46	48972/48972	---MCZ	200	added ('OK')	text/html	etag:W/%2289780f384f1dd8440fd833b6a76b6a50%22	https://www.chillwellshop.com/en/terms-new.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/terms-new.html	(from https://www.chillwellshop.com/en/ordernewgsship.html)
21:45:47	42867/42867	---MCZ	200	added ('OK')	text/html	etag:W/%227cf3e5710bf9601ac983f9babfec4513%22	https://www.chillwellshop.com/en/policy-new.html	/Users/pauldurko/Desktop/ChillwellInterstitial/www.chillwellshop.com/en/policy-new.html	(from https://www.chillwellshop.com/en/ordernewgsship.html)
